Location,CEH_Code,code,Sampling_date_yyyymmdd,Latitude,Longitude,Sample_type,Dry_matter_biomass_g,Soil_texture_upper,Soil_pH_upper,Depth_upper_soil_layer,LOI_upper_soil_layer,Upper_bulk_density,Cs137_bqm2_upper ,Cs134_bqm2_upper ,Cs137_bqkg_DM_upper ,Cs134_bqkg_DM_upper ,Ru106_bqkg_DM_upper ,Ru103_bqkg_DM_upper ,K40_bqkg_DM_upper ,Soil_texture_lower,Soil_pH_lower_soil,Depth_lower_soil,LOI_lower_soil,Lower_bulk_density,Cs137_bqkg_DM_lower,Cs134_bqkg_DM_lower,K40_bqkg_DM_lower,Cs137_bqkg_DM_veg,Cs134_bqkg_DM_veg,Ru106_bqkg_DM_veg,K40_bqkg_DM_veg,Cs137_bqkg_gut_contents,Cs134_bqkg_gut_contents,K40_bqkg_gut_contents,Fresh_weight_veg_g,Dry_weight_veg_g,Cs137_bqkg_fresh_flesh,Cs134_bqkg_fresh_flesh,K40_bqkg_fresh_flesh,Fresh_weight_flesh_g,Age_of_wildlife,Habitat,Sex,Cs137_bqkg_dry_gut_contents,Cs134_bqkg_dry_gut_contents,K40_bqkg_dry_gut_contents
United_Kingdom,N0451H2,N0451H,15/10/1986,52.63505286,0.466373638,Heather,678,Organic,4.5,0.09,,169,890.4,85.1,58.6,5.6,,,1448.5,Sand_Silt,4,0.15,,694,3.4,,244.8,389.2,128.8,62.3,717.9,,,,,,,,,,,,,,,
United_Kingdom,N0456B2,N0456B,15/10/1986,52.60683222,1.572689647,Bracken,263.7,Loam,3.8,0.15,,150,3219.6,,143.3,,,,796.8,Organic_Sand,3,0.15,,550,18.2,,168.2,18,,,486.2,,,,,,,,,,,,,,,
United_Kingdom,N0456H2,N0456H,15/10/1986,52.60683222,1.572689647,Heather,,Organic_Sand,3.4,0.08,,313,403.3,125.3,16.1,5,,,768.8,Sand_Organic,4,0.15,,194,5.5,,135.6,134.1,57.1,,665.8,,,,,,,,,,,,,,,
United_Kingdom,N0457G2,N0457G,15/10/1986,52.60321339,1.690580157,Grass,197,Loam,5,0.13,,226,1114.5,,38,,,,528.8,Organic,6,0.15,,162,18.4,,418.9,6.5,,,1556.9,,,,,,,,,,,,,,,
United_Kingdom,N0462B2,N0462B,15/10/1986,52.78571377,-3.528678418,Bracken,457,Clay_Silt,3.8,0.08,23.28,193,12666.8,4160.6,821.4,269.8,,,1021.1,Clay_Silt,4,0.15,,54,67.2,15.7,946.6,120.8,54.6,,793.6,,,,,,,,,,,,,,,
United_Kingdom,N0462G2,N0462G,15/10/1986,52.78571377,-3.528678418,Grass,86,Clay_Silt,4.4,0.03,23.61,546,12321.2,3757.4,752.9,229.6,71,,1245.3,Clay_Silt,5,0.15,,149,65.2,14.2,808,449.5,208.5,,479.3,,,,,,,,,,,,,,,
United_Kingdom,N0462H2,N0462H,15/10/1986,52.78571377,-3.528678418,Heather,138,Silt,4.2,0.06,,111,7223.7,2972.7,1079.9,444.4,,,1262.2,Clay_Silt,5,0.15,,115,76.9,4.1,1017.2,3899.9,1773.3,262.2,691.5,,,,,,,,,,,,,,,
United_Kingdom,N0463G2,N0463G,15/10/1986,52.78837077,-3.306333535,Grass,161,Organic_Silt,5,0.04,13.2,540,2179.7,537.9,100.9,24.9,,,726.5,Silt_Sand,6,0.15,,175,,,,1741.1,800.7,347.8,1368.8,,,,,,,,,,,,,,,
United_Kingdom,N0464G2,N0464G,15/10/1986,52.79061118,-3.083956466,Grass,167,Clay_Silt,6.2,0.05,9.24,700,1810.8,674.7,51.8,19.3,,,542.1,Silt_Sand,7,0.15,,61,13.8,2.7,473,56.7,25.2,,1543.5,,,,,,,,,,,,,,,
United_Kingdom,N0465G2,N0465G,15/10/1986,52.79243489,-2.861552684,Grass,225,Silt_Clay,5.4,0.05,12.81,536,959.6,206.4,35.8,7.7,,,432.4,Loam,6,0.15,,129,22.1,,467.4,34.8,15.5,,1188.7,,,,,,,,,,,,,,,
United_Kingdom,N0467G2,N0467G,15/10/1986,52.7948318,-2.416686887,Grass,266,Silt_Sand,5,0.15,3.17,314,603,,12.8,,,,475.4,Sand_Silt,6,0.15,,79,4.1,,665.1,7.9,,,980.4,,,,,,,,,,,,,,,
United_Kingdom,N0475G2,N0475G,15/10/1986,52.78774214,-0.637251247,Grass,249,Clay_Silt,6.8,0.15,14.18,384,925.8,,16.1,,,,290.8,Clay_Silt,7,0.15,,439,,,,17.6,6.1,,1066.6,,,,,,,,,,,,,,,
United_Kingdom,N0477G2,N0477G,15/10/1986,52.7818024,-0.192618417,Grass,265,Silt_Sand,5,0.06,5,707,305.5,,7.2,,,,762.8,Clay_Silt,7,0.15,,620,2.5,,643,10.1,,,1008.7,,,,,,,,,,,,,,,
United_Kingdom,N0845H2,N0845H,15/10/1986,55.75786462,-2.925751782,Heather,339,Organic,3.8,0.06,23.7,457,3488.8,,127.3,,,,918.5,Clay_Silt,4,0.15,,216,8.6,,729,277.8,119.9,,876.4,,,,,,,,,,,,,,,
United_Kingdom,N0845G2,N0845G,15/10/1986,55.75786462,-2.925751782,Grass,363,Clay_Silt,4.8,0.06,7.75,524,607.2,,19.3,,,,889.5,Clay_Silt,5,0.15,,,,,,101.2,45.5,,1208.1,,,,,,,,,,,,,,,
United_Kingdom,N0847B2,N0847B,15/10/1986,55.76053647,-2.447750636,Bracken,300,Silt,5.3,0.1,27.7,337,2478.9,,73.4,,,,554,Organic_Silt,5,0.15,,118,,,,16.9,6.6,,784.4,,,,,,,,,,,,,,,
United_Kingdom,N0847H2,N0847H,15/10/1986,55.76053647,-2.447750636,Heather,336,Organic,3,0.03,86.01,178,395.9,,73.9,,,,850,Organic,3,0.15,,,61.5,,147.6,267.3,105.1,,646,,,,,,,,,,,,,,,
United_Kingdom,N0847G2,N0847G,15/10/1986,55.76053647,-2.447750636,Grass,219,Organic_Silt,4,0.05,33.6,243,2816.7,,231.5,,,,713.7,Silt_Sand,4,0.15,,91,50.1,,298.3,100.3,43.7,,1203,,,,,,,,,,,,,,,
United_Kingdom,N0864G2,N0864G,15/10/1986,55.89057782,-3.168749052,Grass,188,,,,,,,,,,,,,,,0.15,,283,8.3,,324.9,366,167.8,,1377.6,,,,,,,,,,,,,,,
United_Kingdom,N0874G2,N0874G,15/10/1986,56.00099164,-5.096675675,Grass,347,Organic,3.8,0.15,,32,2298.7,678.9,489.6,144.6,,,917.2,Organic,4,0.11,,100,124,4.8,268.4,746.3,338.5,194.8,313.7,,,,,,,,,,,,,,,
United_Kingdom,N0874H2,N0874H,15/10/1986,55.99202008,-5.095957729,Heather,232,Organic,4,0.05,,199,5145.6,1232.8,518.8,124.3,,,756.7,Clay_Silt,5,0.08,,415,71.4,,484.8,1062.5,424.7,191.2,607.5,,,,,,,,,,,,,,,
United_Kingdom,N0877B2,N0877B,15/10/1986,56.0080195,-4.375273992,Bracken,631,Organic_Silt,4.8,0.15,11.73,680,14610.9,1845.5,143.3,18.1,,,424,Loam,5,0.15,,,94,7.3,419.7,485.8,231.3,135.3,1248.8,,,,,,,,,,,,,,,
United_Kingdom,N0877G2,N0877G,15/10/1986,56.0080195,-4.375273992,Grass,282,Clay_Silt,5.4,0.07,7.2,841,5718.3,,97.1,,,,664.6,Loam,6,0.15,,,21,2,476.3,227.5,103.8,,1089.3,,,,,,,,,,,,,,,
United_Kingdom,N0883G2,N0883G,15/10/1986,56.00077782,-2.883448722,Grass,282,Silt_Clay,6.7,0.04,7.71,583,485,,20.8,,,,299.9,Loam,6,0.15,,256,6.9,,226.7,19,7,,1431.8,,,,,,,,,,,,,,,
United_Kingdom,N0890G2,N0890G,15/10/1986,56.13556265,-5.107494077,Grass,244,Clay_Silt,4.2,0.06,,367,6303.1,477.7,286.3,21.7,,,1142.8,Clay_Silt,4,0.15,,174,,,,276,129.6,,600.8,,,,,,,,,,,,,,,
United_Kingdom,N0893B2,N0893B,15/10/1986,56.13369501,-4.383020536,Bracken,551,Clay_Organic,4,0.07,38.74,295,8917.7,2583.3,431.5,125,,,915.3,Silt_Clay,4,0.15,,159,126.3,6.2,477.7,515.8,238.8,162.8,1135.2,,,,,,,,,,,,,,,
United_Kingdom,N0893G2,N0893G,15/10/1986,56.1426717,-4.383576232,Grass,155,Silt_Clay,5.2,0.03,10.15,1050,10056.8,3878.4,319.2,123.1,,,575.7,Silt_Sand,5,0.15,,274,48.1,3.1,563.6,121,55.2,,1095.6,,,,,,,,,,,,,,,
United_Kingdom,N0910G2,N0910G,15/10/1986,56.2892268,-3.665574188,Grass,340,Silt_Sand,9.9,0.15,2.85,194,617.1,247.4,21.2,8.5,,,781.2,,,0.15,,426,,,,15.7,7.3,,707.7,,,,,,,,,,,,,,,
United_Kingdom,N0910H2,N0910H,15/10/1986,56.2892268,-3.665574188,Heather,338,,,,,,,,,,,,,,,0.15,,81,,,,245,106.7,55.8,350.7,,,,,,,,,,,,,,,
United_Kingdom,N0912G2,N0912G,15/10/1986,56.2947971,-3.181059533,Grass,225,,,,,,,,,,,,,,,0.15,,258,19.9,,370.7,16.9,,,1429.7,,,,,,,,,,,,,,,
United_Kingdom,N0920B2,N0920B,15/10/1986,56.39572098,-5.128674386,Bracken,322,Organic,3.5,0.06,25.21,423,7805.6,306.9,307.7,12.1,,,783.9,Silt_Clay,4,0.15,,160,,,,52.6,22.8,,1071.7,,,,,,,,,,,,,,,
United_Kingdom,N0920G2,N0920G,15/10/1986,56.39572098,-5.128674386,Grass,,Clay_Silt,3.8,0.05,,372,6638.5,413.4,356.5,22.2,,,1100.2,Silt_Clay,4,0.15,,129,,,,137,57.4,,1250,,,,,,,,,,,,,,,
United_Kingdom,N0920H2,N0920H,15/10/1986,56.39572098,-5.128674386,Heather,,Silt_Organic,4.4,0.04,20.09,443,4190.6,150.6,236.6,8.5,,,757.7,Silt_Organic,4,0.15,,178,,,,300.8,136.7,68.3,289.2,,,,,,,,,,,,,,,
United_Kingdom,N0921G2,N0921G,15/10/1986,56.40161024,-4.886000276,Grass,296,Organic,3.3,0.08,94.6,78,3896.3,938.5,620.7,149.5,,,1122.8,Organic,3,0.15,,38,140.7,16.6,58.2,2011.3,847.2,334.7,623.9,,,,,,,,,,,,,,,
United_Kingdom,N0921H2,N0921H,15/10/1986,56.40161024,-4.886000276,Heather,,Organic,4.2,0.04,,182,1248.3,64.8,171.4,8.9,,,711,Organic,4,0.15,,133,10.4,1.6,461.4,1056.5,479.2,216.4,525.8,,,,,,,,,,,,,,,
United_Kingdom,N0922B2,N0922B,15/10/1986,56.40702496,-4.643238327,Bracken,,Organic_Silt,3.9,0.15,,166,9395.8,880.3,378.9,35.5,,,1274.4,Clay_Silt,4,0.15,,216,42.6,5.8,589.4,240.7,106.4,90,808.2,,,,,,,,,,,,,,,
United_Kingdom,N0922H2,N0922H,15/10/1986,56.40702496,-4.643238327,Heather,,Organic,4.5,0.07,25.65,322,4464.6,256.7,198.3,11.4,,,789.5,Clay_Silt,5,0.08,,821,10.4,,578.2,1090.5,456.7,166.9,307.7,,,,,,,,,,,,,,,
United_Kingdom,N0922G2,N0922G,15/10/1986,56.40702496,-4.643238327,Grass,,Clay_Silt,3.5,0.06,14.22,385,9618.6,1737.3,415.8,75.1,,,785.5,Silt,4,0.14,,244,94.4,1.8,514.2,,,,,,,,,,,,,,,,,,,
United_Kingdom,N0929G2,N0929G,15/10/1986,56.43161542,-2.942063438,Grass,215,Silt_Sand,9.9,0.15,12.18,145,1272.6,269.3,58.6,12.4,,,800.4,,,0.15,,368,36.6,,467.8,102.1,43.8,,1389.8,,,,,,,,,,,,,,,
United_Kingdom,N0935B2,N0935B,15/10/1986,56.5238835,-5.383204002,Bracken,,Organic_Silt,4,0.06,13.68,33,417.6,,211.9,,,,623.5,Clay_Silt,4,0.06,,372,15.5,,630,114.8,50.5,,324.3,,,,,,,,,,,,,,,
United_Kingdom,N0935G2,N0935G,15/10/1986,56.5238835,-5.383204002,Grass,113,Silt_Organic,4.6,0.03,24.98,1662,8296.4,1610.4,166.4,32.3,,,1213.8,Loam,5,0.06,,606,,,,88.5,37.1,,1218.6,,,,,,,,,,,,,,,
United_Kingdom,N0941B2,N0941B,15/10/1986,56.55510246,-3.921296653,Bracken,199,Silt_Clay,4.3,0.07,,518,8263.8,2078.6,228.2,57.4,,,1304,Clay_Silt,4,0.15,,335,19.1,3.2,853.5,398,188.6,80.6,628.3,,,,,,,,,,,,,,,
United_Kingdom,N0941H2,N0941H,15/10/1986,56.55510246,-3.921296653,Heather,652.8,Organic,3.8,0.09,56.47,526,13301.9,3909.3,281.4,82.7,,,974.9,Organic,4,0.09,,509,60.5,4.9,1497.7,2031.6,907.4,336.9,1339.9,,,,,,,,,,,,,,,
United_Kingdom,N0941G2,N0941G,15/10/1986,56.55510246,-3.921296653,Grass,193,Silt,4.9,0.08,9.55,403,761.7,74.2,23.6,2.3,,,1040.9,Clay_Silt,5,0.15,,,,,,1753.4,787.8,25.6,832.3,,,,,,,,,,,,,,,
United_Kingdom,N0944G2,N0944G,15/10/1986,56.56426085,-3.189444664,Grass,331,Silt_Sand,6,0.13,5.18,520,865.3,,12.8,,,,832.6,Silt_Sand,6,0.15,,393,,,,140,57,,1291.8,,,,,,,,,,,,,,,
United_Kingdom,N0945G2,N0945G,15/10/1986,56.56635634,-2.945410755,Grass,259,Organic_Sand,4.6,0.15,11.62,222,3961.7,519.8,118.9,15.6,,,764.4,Silt_Sand,5,0.15,,150,,,,35.3,15.2,,1004.4,,,,,,,,,,,,,,,
United_Kingdom,N0955H2,N0955H,15/10/1986,56.67078251,-4.906563145,Heather,,,,,79.93,,,,461.7,68.1,,,720.1,Organic_Sand,4,0.15,,108,70.2,,680,764.4,304.5,118.9,217.1,,,,,,,,,,,,,,,
United_Kingdom,N0955G2,N0955G,15/10/1986,56.67078251,-4.906563145,Grass,178,Organic,3.6,0.07,84.1,97,2856.6,560.6,420.9,82.6,,,778.1,Organic_Sand,4,0.08,,236,47.8,,643.6,728.3,323,184.8,281.8,,,,,,,,,,,,,,,
United_Kingdom,N0956G2,N0956G,15/10/1986,56.6762525,-4.662076857,Grass,,Organic,3.5,0.08,,162,4356.4,1242.1,336.7,96,,,558.6,Organic,4,0.09,,143,490.5,104.1,374.8,1471.6,679.8,394.7,411.2,,,,,,,,,,,,,,,
United_Kingdom,N0101G2,N0101G,15/10/1986,51.03021494,-3.684109567,Grass,420,,,,,,,,,,,,,,,,,,,,,29.9,12.9,,1102.5,,,,,,,,,,,,,,,
United_Kingdom,N0111G2,N0111G,15/10/1986,51.04146949,-1.544943055,Grass,179,Clay_Silt,6.3,0.06,13.84,,542.2,,15.3,,,,330.4,,,,,,,,,13.2,4.7,,1551.7,,,,,,,,,,,,,,,
United_Kingdom,N0121G2,N0121G,15/10/1986,51.01357919,0.593206344,Grass,148,Clay_Silt,6.5,0.06,15.23,404,428.9,,17.7,,,,535.1,,,,,,,,,20.7,9.4,,1336.1,,,,,,,,,,,,,,,
United_Kingdom,N0258G2,N0258G,15/10/1986,51.83195004,-4.149272528,Grass,178,,,,,,,,27.9,,,,1193.2,,,,,,,,,9.4,,,1276.6,,,,,,,,,,,,,,,
United_Kingdom,N0284G2,N0284G,15/10/1986,51.92413921,-5.230036228,Grass,344,,,,,,,,,,,,,,,,,,,,,12.4,,,2341.9,,,,,,,,,,,,,,,
United_Kingdom,N0317G2,N0317G,15/10/1986,52.09726292,-4.381015936,Grass,252,,,,,,,,,,,,,,,,,,,,,11.9,,,1104.9,,,,,,,,,,,,,,,
United_Kingdom,N0352G2,N0352G,15/10/1986,52.25310166,-2.851061468,Grass,215,Clay,6.8,0.05,9.98,,1218.5,515.4,55.8,23.6,,,946.7,,,,,,,,,20.7,10.2,,1312.7,,,,,,,,,,,,,,,
United_Kingdom,N0377G2,N0377G,15/10/1986,52.37484719,-3.955171777,Grass,162,,,,,,,,,,,,,,,,,,,,,29,12.7,,1131.1,,,,,,,,,,,,,,,
United_Kingdom,N0958G2,N0958G,15/10/1986,56.68575301,-4.172864491,Grass,111,Organic_Silt,5.1,0.17,11.12,261,13581.5,5383.8,306,121.3,,,399.8,Organic_Silt,5,0.15,,216,48.6,7.8,403.7,79.7,34.2,,1594.8,,,,,,,,,,,,,,,
United_Kingdom,N0974B2,N0974B,15/10/1986,56.82040937,-4.180657243,Bracken,354,Organic,3.2,0.15,37.61,81,9729.6,3467,799.8,285,118.7,,720.9,Organic,3,0.15,,75,45.9,11.5,440.6,325.1,125,48.4,305.4,,,,,,,,,,,,,,,
United_Kingdom,N0974H2,N0974H,15/10/1986,56.82040937,-4.180657243,Heather,,Organic,3.3,0.08,56.95,281,5623.9,1679.8,250.1,74.7,,,771.4,Organic_Sand,4,0.15,,114,,,,1786.4,718.6,,800.7,,,,,,,,,,,,,,,
United_Kingdom,N0974G2,N0974G,15/10/1986,56.82040937,-4.180657243,Grass,123,Organic,4.1,0.07,71.43,216,5117.5,1734.5,339.6,115.1,,,492.6,Organic_Sand,4,0.1,,185,38.8,,384.8,1541.9,708.6,202,2800.3,,,,,,,,,,,,,,,
United_Kingdom,N0978G2,N0978G,15/10/1986,56.83371202,-3.197976307,Grass,228,Organic,4,0.06,35.77,263,1896.2,,120.3,,,,354,Organic_Silt,4,0.15,,,12.4,,426.9,422.6,179.3,140.4,830.8,,,,,,,,,,,,,,,
United_Kingdom,N0991G2,N0991G,15/10/1986,56.95050562,-4.434920037,Grass,211,Silt_Sand,3.8,0.11,30.51,241,15052.3,6184.1,566.4,232.7,81.4,,545.7,Silt_Sand,4,0.15,,243,37.6,10.1,788.9,3220,1595,341.7,358.4,,,,,,,,,,,,,,,
United_Kingdom,N0995G2,N0995G,15/10/1986,56.96581894,-3.44892955,Grass,293.6,Organic,4.4,0.05,27.89,447,3388.4,152,151.6,6.8,,,819.9,Organic,5,0.07,,361,23.3,,413.3,980.2,462.6,264.1,497.9,,,,,,,,,,,,,,,
United_Kingdom,N1000G2,N1000G,15/10/1986,56.96507002,-2.198973452,Grass,175,Silt_Sand,4.6,0.15,,450,2272.4,681,33.7,10.1,,,1106.8,Silt,5,0.15,,321,,,,60.4,28,,825.5,,,,,,,,,,,,,,,
United_Kingdom,N1012G2,N1012G,15/10/1986,57.09740743,-3.701661371,Grass,412,Organic,4.8,0.08,77.2,122,2959.6,878.2,303.3,90,,,792.1,Organic,5,0.07,,225,220.9,23.9,76.5,770.8,302.8,131.5,1242,,,,,,,,,,,,,,,
United_Kingdom,N1017B2,N1017B,15/10/1986,57.10810034,-2.463884459,Bracken,365,Organic,2.8,0.06,,152,1105.6,312.2,121.1,34.2,,,1163.5,Organic,3,0.15,,127,,,,224.5,75.1,57,1085.8,,,,,,,,,,,,,,,
United_Kingdom,N1017G2,N1017G,15/10/1986,57.10810034,-2.463884459,Grass,212,Silt_Sand,4.3,0.06,75.46,384,2109.4,117.6,91.5,5.1,,,1028.2,Clay_Silt,5,0.15,,130,,,,997.5,447.2,379.1,908.8,,,,,,,,,,,,,,,
United_Kingdom,N1017H2,N1017H,15/10/1986,57.10810034,-2.463884459,Heather,848,Organic,3.2,0.07,,106,699.1,,94.5,,,,1138.5,Organic,3,0.05,,350,,,,420.7,164.1,85.2,267.5,,,,,,,,,,,,,,,
United_Kingdom,N1028G2,N1028G,15/10/1986,57.21465994,-4.700751284,Grass,133,Organic,4.8,0.08,92.6,60,3436.8,1451.8,716.8,302.8,,,710.4,Organic,5,0.06,,59,,,,1319,602.4,219.3,1045,,,,,,,,,,,,,,,
United_Kingdom,N1029G2,N1029G,15/10/1986,57.21975329,-4.45263889,Grass,17.2,Clay_Silt,4.7,0.08,26.14,214,10060,4085.2,588.3,238.9,,,749.3,Loam,5,0.06,,371,,,,2091.5,870,207.4,881.3,,,,,,,,,,,,,,,
United_Kingdom,N1035B2,N1035B,15/10/1986,57.24001498,-2.962591238,Bracken,239,Silt_Sand,4.7,0.15,13.58,442,2961.4,596.3,44.7,9,,,553.3,Silt_Sand,5,0.15,,160,,,,19.6,8.4,,1035.2,,,,,,,,,,,,,,,
United_Kingdom,N1035H2,N1035H,15/10/1986,57.24001498,-2.962591238,Heather,569,Silt,4,0.15,15.85,184,1833.7,,66.5,,,,896.8,Silt,4,0.15,,164,,,,1335.8,617.5,164.8,524.6,,,,,,,,,,,,,,,
United_Kingdom,N1035G2,N1035G,15/10/1986,57.24001498,-2.962591238,Grass,45.1,Silt,5.8,0.15,,356,1341.2,326,25.1,6.1,,,,Silt,6,0.15,,312,,,,68.2,29.9,,1773.6,,,,,,,,,,,,,,,
United_Kingdom,N1038G2,N1038G,15/10/1986,57.24351595,-2.217042431,Grass,85.3,Silt_Sand,4.6,0.09,12.42,616,2906.1,621.2,52.4,11.2,,,857.9,Clay_Silt,5,0.15,,334,,,,63.5,28.4,,1324.1,,,,,,,,,,,,,,,
United_Kingdom,N1039G2,N1039G,15/10/1986,57.25267609,-2.051361349,Grass,334,Silt_Sand,5.8,0.09,5.94,505,558.6,,12.3,,,,842.9,Silt_Sand,6,0.15,,313,,,,102.1,48,,828.1,,,,,,,,,,,,,,,
United_Kingdom,N1046G2,N1046G,15/10/1986,57.330942,-5.457129739,Grass,115,Organic,4,0.05,95.3,115,1002.5,,174.6,,,,801.5,Organic,4,0.06,,86,,,,128.5,39.2,,1041.7,,,,,,,,,,,,,,,
United_Kingdom,N1048G2,N1048G,15/10/1986,57.34364015,-4.959563848,Grass,325,Organic,3.8,0.06,,174,3446.8,591,330.1,56.6,,,896.4,Organic,4,0.06,,524,,,,1250.2,581.5,188.8,302.7,,,,,,,,,,,,,,,
United_Kingdom,N1052B2,N1052B,15/10/1986,57.3631329,-3.963349391,Bracken,380,Silt_Sand,4.5,0.07,7.41,395,3012.2,670,108.8,24.2,,,1566.1,Silt_Sand,5,0.1,,736,39.4,,822.4,22.2,11.4,,995.8,,,,,,,,,,,,,,,
United_Kingdom,N1052G2,N1052G,15/10/1986,57.3631329,-3.963349391,Grass,208,Silt_Organic,4.8,0.04,16.61,377,3516.3,1238.9,233.3,82.2,,,1047.4,Silt_Organic,5,0.08,,661,31.4,,775,646.6,293.3,170.5,1278,,,,,,,,,,,,,,,
United_Kingdom,N1052H2,N1052H,15/10/1986,57.3631329,-3.963349391,Heather,575,Organic,3,0.1,,47,3262,1436.1,706.2,310.9,,,886.5,Organic,3,0.06,,111,33.5,,,1755.9,,322.8,905,,,,,,,,,,,,,,,
United_Kingdom,N1057B2,N1057B,15/10/1986,57.37640453,-2.716712525,Bracken,196,Silt_Organic,4.2,0.08,13.2,302,1288.7,,53.4,,,,10975,Organic_Silt,5,0.15,,177,,,,86.6,36.2,,1109.4,,,,,,,,,,,,,,,
United_Kingdom,N1057H2,N1057H,15/10/1986,57.37640453,-2.716712525,Heather,271,Clay_Silt,3.8,0.06,5.92,245,231.2,,15.7,,,,857.2,Silt_Clay,4,0.15,,182,4.5,,736.4,549.1,214.3,105.9,613.8,,,,,,,,,,,,,,,
United_Kingdom,N1057G2,N1057G,15/10/1986,57.37640453,-2.716712525,Grass,177,Clay_Silt,5.2,0.08,,507,1100.2,263.9,27.1,6.5,,,754.9,Clay_Silt,5,0.15,,145,4.8,,870.9,992.2,434.4,,1474.5,,,,,,,,,,,,,,,
United_Kingdom,N1060G2,N1060G,15/10/1986,57.37844152,-1.968387083,Grass,138,Silt,6.4,0.15,4.65,255,402,,10.5,,,,981.5,Silt,6,0.07,,436,4.5,,897.1,47.7,22.9,,962.9,,,,,,,,,,,,,,,
United_Kingdom,N1072G2,N1072G,15/10/1986,57.48898574,-4.470672215,Grass,319,Silt_Sand,5.3,0.15,,517,5405.2,2132.6,69.7,27.5,,,599.1,Silt,5,0.15,,484,13.3,,575.3,181.4,85.7,,729.2,,,,,,,,,,,,,,,
United_Kingdom,N1075G2,N1075G,15/10/1986,57.50145258,-3.720427555,Grass,37.7,Silt_Sand,4.5,0.06,,532,3602.6,1416.8,112.9,44.4,,,997,Clay_Silt,5,0.15,,266,15.3,1.8,724.6,48.8,23,,731.9,,,,,,,,,,,,,,,
United_Kingdom,N1080G2,N1080G,15/10/1986,57.51231177,-2.469005161,Grass,108,Clay_Silt,6,0.11,,603,2964.5,716.3,44.7,10.8,,,662.2,Clay_Silt,6,0.15,,145,10.4,,757.6,127.5,57.3,,1579.5,,,,,,,,,,,,,,,
United_Kingdom,N1082G2,N1082G,15/10/1986,57.51318019,-1.9682716,Grass,80,Silt,5.8,0.15,6.73,448,672.4,,10,,,,662.4,Silt_Sand,5,0.15,,445,,,,61.3,25.9,,1912.4,,,,,,,,,,,,,,,
United_Kingdom,N1090G2,N1090G,15/10/1986,57.60658717,-5.232090178,Grass,273,Organic,4,0.07,73.3,155,7494.2,410.8,693.3,38,,,813.1,Organic,4,0.07,,,,,,1106,444.9,168.1,1173,,,,,,,,,,,,,,,
United_Kingdom,N1092B2,N1092B,15/10/1986,57.61842361,-4.730662016,Bracken,401,Organic,4,0.08,,261,6605.3,2107.1,316.3,100.9,,,752.6,Organic,5,0.15,,170,42,7.7,490.4,200.6,87.6,,352.4,,,,,,,,,,,,,,,
United_Kingdom,N1092H2,N1092H,15/10/1986,57.61842361,-4.730662016,Heather,706,Organic,3.2,0.06,88.71,209,1123.2,,89.8,,,,480.7,Organic,3,0.13,,123,48.8,6,241.2,2815.9,1248.4,313.4,498.1,,,,,,,,,,,,,,,
United_Kingdom,N1092G2,N1092G,15/10/1986,57.61842361,-4.730662016,Grass,204,Organic_Silt,5.1,0.08,44.79,155,9964.1,3155.4,800.5,253.5,,,856.6,Organic_Silt,5,0.07,,280,450.5,95.6,344.2,986.6,474,272.5,376.3,,,,,,,,,,,,,,,
United_Kingdom,N1102G2,N1102G,15/10/1986,57.64772911,-2.219452412,Grass,153,Organic_Sand,4.5,0.11,,257,682.4,,24.2,,,,783.8,Silt_Sand,4,0.15,,213,24.9,,474.1,24.4,10.6,,1681.7,,,,,,,,,,,,,,,
United_Kingdom,N1110H2,N1110H,15/10/1986,57.74730428,-4.992501959,Heather,,Organic,4.3,0.05,,245,3467.7,735.9,283.2,60.1,,,1150.5,Organic_Sand,4,0.14,,422,20.8,,895.3,829.4,266.9,81.6,332.4,,,,,,,,,,,,,,,
United_Kingdom,N1113G2,N1113G,15/10/1986,57.76290227,-4.23716271,Grass,379,Clay_Silt,4,0.07,,560,4507.9,1343.4,115.1,34.3,,,957.9,Organic_Sand,4,0.15,,326,30.6,,651.9,888.4,420.1,141.5,1182.4,,,,,,,,,,,,,,,
United_Kingdom,N1118B2,N1118B,15/10/1986,57.85095717,-5.506879395,Bracken,417,Organic,3.8,0.07,51.56,162,1514.2,,133.7,,,,699.7,Organic_Sand,4,0.11,,442,,,,55.2,17,,863.1,,,,,,,,,,,,,,,
United_Kingdom,N1118G2,N1118G,15/10/1986,57.85095717,-5.506879395,Grass,199.2,Organic,4.2,0.07,48.03,335,2231.6,,95.3,,,,468.2,Organic,4,0.06,,570,5.3,,254.3,500.6,194.9,99.2,883.2,,,,,,,,,,,,,,,
United_Kingdom,N1118H2,N1118H,15/10/1986,57.85095717,-5.506879395,Heather,549,Organic,3.6,0.06,91.41,180,2288,,211.9,,,,623.5,Organic,4,0.07,,323,57.2,,183.3,327.9,97.6,82.4,,,,,,,,,,,,,,,,
United_Kingdom,N1122G2,N1122G,15/10/1986,57.8928058,-4.498328926,Grass,226,Organic_Silt,4.7,0.09,,556,25388,8953.1,507.3,178.9,,,948.6,Organic_Silt,4,0.15,,187,63,,603.2,6.6,,,536.8,,,,,,,,,,,,,,,
United_Kingdom,N1142G2,N1142G,15/10/1986,58.15671892,-4.771804925,Grass,184,Organic_Silt,3.8,0.08,,367,2235.6,803.9,76.2,27.4,,,564.7,Organic_Silt,4,0.08,,543,38.4,,466.3,886.1,420.6,89.3,587.7,,,,,,,,,,,,,,,
