Location,CEH_Code,code,Sampling_date_yyyymmdd,Latitude,Longitude,Latitude(radians),Longitude(radians),x,y,z,Sample_type,Classification,Dry_matter_biomass_g,Soil_texture_upper,Soil_pH_upper,Depth_upper_soil_layer,LOI_upper_soil_layer,Upper_bulk_density,Cs137_bqm2_upper ,Cs134_bqm2_upper ,Cs137_bqkg_DM_upper ,Cs134_bqkg_DM_upper ,Ru106_bqkg_DM_upper ,Ru103_bqkg_DM_upper ,K40_bqkg_DM_upper ,Soil_texture_lower,Soil_pH_lower_soil,Depth_lower_soil,LOI_lower_soil,Lower_bulk_density,Cs137_bqkg_DM_lower,Cs134_bqkg_DM_lower,K40_bqkg_DM_lower,Cs137_bqkg_DM_veg,Cs134_bqkg_DM_veg,Ru106_bqkg_DM_veg,K40_bqkg_DM_veg,Cs137_bqkg_gut_contents,Cs134_bqkg_gut_contents,K40_bqkg_gut_contents,Fresh_weight_veg_g,Dry_weight_veg_g,Cs137_bqkg_fresh_flesh,Cs134_bqkg_fresh_flesh,K40_bqkg_fresh_flesh,Fresh_weight_flesh_g,Age_of_wildlife,Habitat,Sex,Cs137_bqkg_dry_gut_contents,Cs134_bqkg_dry_gut_contents,K40_bqkg_dry_gut_contents
United_Kingdom,N0955H2,N0955H,15/10/1986,56.67078251,-4.906563145,0.989091744,-0.085635682,3487.711612,-299.4048121,5323.144322,Heather,Plants,,,,,79.93,,,,461.7,68.1,,,720.1,Organic_Sand,4,0.15,,108,70.2,,680,764.4,304.5,118.9,217.1,,,,,,,,,,,,,,,
United_Kingdom,N0955G2,N0955G,15/10/1986,56.67078251,-4.906563145,0.989091744,-0.085635682,3487.711612,-299.4048121,5323.144322,Grass,Plants,178,Organic,3.6,0.07,84.1,97,2856.6,560.6,420.9,82.6,,,778.1,Organic_Sand,4,0.08,,236,47.8,,643.6,728.3,323,184.8,281.8,,,,,,,,,,,,,,,
United_Kingdom,N0956G2,N0956G,15/10/1986,56.6762525,-4.662076857,0.989187214,-0.081368591,3488.450912,-284.4784427,5323.478491,Grass,Plants,,Organic,3.5,0.08,,162,4356.4,1242.1,336.7,96,,,558.6,Organic,4,0.09,,143,490.5,104.1,374.8,1471.6,679.8,394.7,411.2,,,,,,,,,,,,,,,
United_Kingdom,N0101G2,N0101G,15/10/1986,51.03021494,-3.684109567,0.890645269,-0.064299842,3998.50852,-257.4583816,4953.31059,Grass,Plants,420,,,,,,,,,,,,,,,,,,,,,29.9,12.9,,1102.5,,,,,,,,,,,,,,,
United_Kingdom,N0111G2,N0111G,15/10/1986,51.04146949,-1.544943055,0.890841698,-0.026964343,4004.359411,-108.0010972,4954.097544,Grass,Plants,179,Clay_Silt,6.3,0.06,13.84,,542.2,,15.3,,,,330.4,,,,,,,,,13.2,4.7,,1551.7,,,,,,,,,,,,,,,
United_Kingdom,N0121G2,N0121G,15/10/1986,51.01357919,0.593206344,0.89035492,0.010353404,4008.011832,41.4980479,4952.147016,Grass,Plants,148,Clay_Silt,6.5,0.06,15.23,404,428.9,,17.7,,,,535.1,,,,,,,,,20.7,9.4,,1336.1,,,,,,,,,,,,,,,
United_Kingdom,N0258G2,N0258G,15/10/1986,51.83195004,-4.149272528,0.904638186,-0.072418467,3926.767987,-284.8686845,5008.890496,Grass,Plants,178,,,,,,,,27.9,,,,1193.2,,,,,,,,,9.4,,,1276.6,,,,,,,,,,,,,,,
United_Kingdom,N0284G2,N0284G,15/10/1986,51.92413921,-5.230036228,0.90624719,-0.091281352,3912.665447,-358.1486779,5015.218801,Grass,Plants,344,,,,,,,,,,,,,,,,,,,,,12.4,,,2341.9,,,,,,,,,,,,,,,
United_Kingdom,N0317G2,N0317G,15/10/1986,52.09726292,-4.381015936,0.909268769,-0.076463153,3902.415348,-298.9738693,5027.067741,Grass,Plants,252,,,,,,,,,,,,,,,,,,,,,11.9,,,1104.9,,,,,,,,,,,,,,,
United_Kingdom,N0352G2,N0352G,15/10/1986,52.25310166,-2.851061468,0.911988668,-0.04976041,3895.335987,-193.9936572,5037.694414,Grass,Plants,215,Clay,6.8,0.05,9.98,,1218.5,515.4,55.8,23.6,,,946.7,,,,,,,,,20.7,10.2,,1312.7,,,,,,,,,,,,,,,
United_Kingdom,N0377G2,N0377G,15/10/1986,52.37484719,-3.955171777,0.914113529,-0.06903077,3880.186975,-268.2785679,5045.970338,Grass,Plants,162,,,,,,,,,,,,,,,,,,,,,29,12.7,,1131.1,,,,,,,,,,,,,,,
United_Kingdom,N0958G2,N0958G,15/10/1986,56.68575301,-4.172864491,0.989353029,-0.072830225,3489.872283,-254.6185275,5324.058777,Grass,Plants,111,Organic_Silt,5.1,0.17,11.12,261,13581.5,5383.8,306,121.3,,,399.8,Organic_Silt,5,0.15,,216,48.6,7.8,403.7,79.7,34.2,,1594.8,,,,,,,,,,,,,,,
United_Kingdom,N0974B2,N0974B,15/10/1986,56.82040937,-4.180657243,0.991703226,-0.072966234,3477.348702,-254.1802898,5332.267753,Bracken,Plants,354,Organic,3.2,0.15,37.61,81,9729.6,3467,799.8,285,118.7,,720.9,Organic,3,0.15,,75,45.9,11.5,440.6,325.1,125,48.4,305.4,,,,,,,,,,,,,,,
United_Kingdom,N0974H2,N0974H,15/10/1986,56.82040937,-4.180657243,0.991703226,-0.072966234,3477.348702,-254.1802898,5332.267753,Heather,Plants,,Organic,3.3,0.08,56.95,281,5623.9,1679.8,250.1,74.7,,,771.4,Organic_Sand,4,0.15,,114,,,,1786.4,718.6,,800.7,,,,,,,,,,,,,,,
United_Kingdom,N0974G2,N0974G,15/10/1986,56.82040937,-4.180657243,0.991703226,-0.072966234,3477.348702,-254.1802898,5332.267753,Grass,Plants,123,Organic,4.1,0.07,71.43,216,5117.5,1734.5,339.6,115.1,,,492.6,Organic_Sand,4,0.1,,185,38.8,,384.8,1541.9,708.6,202,2800.3,,,,,,,,,,,,,,,
United_Kingdom,N0978G2,N0978G,15/10/1986,56.83371202,-3.197976307,0.991935401,-0.055815216,3479.960322,-194.4366909,5333.077117,Grass,Plants,228,Organic,4,0.06,35.77,263,1896.2,,120.3,,,,354,Organic_Silt,4,0.15,,,12.4,,426.9,422.6,179.3,140.4,830.8,,,,,,,,,,,,,,,
United_Kingdom,N0991G2,N0991G,15/10/1986,56.95050562,-4.434920037,0.993973834,-0.077403957,3464.106295,-268.6723201,5340.170761,Grass,Plants,211,Silt_Sand,3.8,0.11,30.51,241,15052.3,6184.1,566.4,232.7,81.4,,545.7,Silt_Sand,4,0.15,,243,37.6,10.1,788.9,3220,1595,341.7,358.4,,,,,,,,,,,,,,,
United_Kingdom,N0995G2,N0995G,15/10/1986,56.96581894,-3.44892955,0.994241102,-0.060195176,3466.791874,-208.9365668,5341.099195,Grass,Plants,293.6,Organic,4.4,0.05,27.89,447,3388.4,152,151.6,6.8,,,819.9,Organic,5,0.07,,361,23.3,,413.3,980.2,462.6,264.1,497.9,,,,,,,,,,,,,,,
United_Kingdom,N1000G2,N1000G,15/10/1986,56.96507002,-2.198973452,0.99422803,-0.038379327,3470.594459,-133.2645174,5341.053798,Grass,Plants,175,Silt_Sand,4.6,0.15,,450,2272.4,681,33.7,10.1,,,1106.8,Silt,5,0.15,,321,,,,60.4,28,,825.5,,,,,,,,,,,,,,,
United_Kingdom,N1012G2,N1012G,15/10/1986,57.09740743,-3.701661371,0.996537754,-0.064606179,3453.586344,-223.4339711,5349.061565,Grass,Plants,412,Organic,4.8,0.08,77.2,122,2959.6,878.2,303.3,90,,,792.1,Organic,5,0.07,,225,220.9,23.9,76.5,770.8,302.8,131.5,1242,,,,,,,,,,,,,,,
United_Kingdom,N1017B2,N1017B,15/10/1986,57.10810034,-2.463884459,0.99672438,-0.043002896,3456.609596,-148.7359182,5349.70735,Bracken,Plants,365,Organic,2.8,0.06,,152,1105.6,312.2,121.1,34.2,,,1163.5,Organic,3,0.15,,127,,,,224.5,75.1,57,1085.8,,,,,,,,,,,,,,,
United_Kingdom,N1017G2,N1017G,15/10/1986,57.10810034,-2.463884459,0.99672438,-0.043002896,3456.609596,-148.7359182,5349.70735,Grass,Plants,212,Silt_Sand,4.3,0.06,75.46,384,2109.4,117.6,91.5,5.1,,,1028.2,Clay_Silt,5,0.15,,130,,,,997.5,447.2,379.1,908.8,,,,,,,,,,,,,,,
United_Kingdom,N1017H2,N1017H,15/10/1986,57.10810034,-2.463884459,0.99672438,-0.043002896,3456.609596,-148.7359182,5349.70735,Heather,Plants,848,Organic,3.2,0.07,,106,699.1,,94.5,,,,1138.5,Organic,3,0.05,,350,,,,420.7,164.1,85.2,267.5,,,,,,,,,,,,,,,
United_Kingdom,N1028G2,N1028G,15/10/1986,57.21465994,-4.700751284,0.998584196,-0.082043587,3438.248451,-282.7208671,5356.1327,Grass,Plants,133,Organic,4.8,0.08,92.6,60,3436.8,1451.8,716.8,302.8,,,710.4,Organic,5,0.06,,59,,,,1319,602.4,219.3,1045,,,,,,,,,,,,,,,
United_Kingdom,N1029G2,N1029G,15/10/1986,57.21975329,-4.45263889,0.998673092,-0.077713209,3438.965784,-267.7923807,5356.439356,Grass,Plants,17.2,Clay_Silt,4.7,0.08,26.14,214,10060,4085.2,588.3,238.9,,,749.3,Loam,5,0.06,,371,,,,2091.5,870,207.4,881.3,,,,,,,,,,,,,,,
United_Kingdom,N1035B2,N1035B,15/10/1986,57.24001498,-2.962591238,0.999026725,-0.051706971,3442.87451,-178.1794366,5357.658835,Bracken,Plants,239,Silt_Sand,4.7,0.15,13.58,442,2961.4,596.3,44.7,9,,,553.3,Silt_Sand,5,0.15,,160,,,,19.6,8.4,,1035.2,,,,,,,,,,,,,,,
United_Kingdom,N1035H2,N1035H,15/10/1986,57.24001498,-2.962591238,0.999026725,-0.051706971,3442.87451,-178.1794366,5357.658835,Heather,Plants,569,Silt,4,0.15,15.85,184,1833.7,,66.5,,,,896.8,Silt,4,0.15,,164,,,,1335.8,617.5,164.8,524.6,,,,,,,,,,,,,,,
United_Kingdom,N1035G2,N1035G,15/10/1986,57.24001498,-2.962591238,0.999026725,-0.051706971,3442.87451,-178.1794366,5357.658835,Grass,Plants,45.1,Silt,5.8,0.15,,356,1341.2,326,25.1,6.1,,,,Silt,6,0.15,,312,,,,68.2,29.9,,1773.6,,,,,,,,,,,,,,,
United_Kingdom,N1038G2,N1038G,15/10/1986,57.24351595,-2.217042431,0.999087829,-0.03869469,3444.574364,-133.3532998,5357.869478,Grass,Plants,85.3,Silt_Sand,4.6,0.09,12.42,616,2906.1,621.2,52.4,11.2,,,857.9,Clay_Silt,5,0.15,,334,,,,63.5,28.4,,1324.1,,,,,,,,,,,,,,,
United_Kingdom,N1039G2,N1039G,15/10/1986,57.25267609,-2.051361349,0.999247703,-0.03580301,3444.089495,-123.3614846,5358.420522,Grass,Plants,334,Silt_Sand,5.8,0.09,5.94,505,558.6,,12.3,,,,842.9,Silt_Sand,6,0.15,,313,,,,102.1,48,,828.1,,,,,,,,,,,,,,,
United_Kingdom,N1046G2,N1046G,15/10/1986,57.330942,-5.457129739,1.000613701,-0.095244882,3423.388589,-327.0497933,5363.123157,Grass,Plants,115,Organic,4,0.05,95.3,115,1002.5,,174.6,,,,801.5,Organic,4,0.06,,86,,,,128.5,39.2,,1041.7,,,,,,,,,,,,,,,
United_Kingdom,N1048G2,N1048G,15/10/1986,57.34364015,-4.959563848,1.000835326,-0.086560719,3424.915388,-297.2058053,5363.885187,Grass,Plants,325,Organic,3.8,0.06,,174,3446.8,591,330.1,56.6,,,896.4,Organic,4,0.06,,524,,,,1250.2,581.5,188.8,302.7,,,,,,,,,,,,,,,
United_Kingdom,N1052B2,N1052B,15/10/1986,57.3631329,-3.963349391,1.001175538,-0.069173496,3427.744325,-237.4879714,5365.054455,Bracken,Plants,380,Silt_Sand,4.5,0.07,7.41,395,3012.2,670,108.8,24.2,,,1566.1,Silt_Sand,5,0.1,,736,39.4,,822.4,22.2,11.4,,995.8,,,,,,,,,,,,,,,
United_Kingdom,N1052G2,N1052G,15/10/1986,57.3631329,-3.963349391,1.001175538,-0.069173496,3427.744325,-237.4879714,5365.054455,Grass,Plants,208,Silt_Organic,4.8,0.04,16.61,377,3516.3,1238.9,233.3,82.2,,,1047.4,Silt_Organic,5,0.08,,661,31.4,,775,646.6,293.3,170.5,1278,,,,,,,,,,,,,,,
United_Kingdom,N1052H2,N1052H,15/10/1986,57.3631329,-3.963349391,1.001175538,-0.069173496,3427.744325,-237.4879714,5365.054455,Heather,Plants,575,Organic,3,0.1,,47,3262,1436.1,706.2,310.9,,,886.5,Organic,3,0.06,,111,33.5,,,1755.9,,322.8,905,,,,,,,,,,,,,,,
United_Kingdom,N1057B2,N1057B,15/10/1986,57.37640453,-2.716712525,1.001407172,-0.047415578,3430.858412,-162.7981572,5365.850195,Bracken,Plants,196,Silt_Organic,4.2,0.08,13.2,302,1288.7,,53.4,,,,10975,Organic_Silt,5,0.15,,177,,,,86.6,36.2,,1109.4,,,,,,,,,,,,,,,
United_Kingdom,N1057H2,N1057H,15/10/1986,57.37640453,-2.716712525,1.001407172,-0.047415578,3430.858412,-162.7981572,5365.850195,Heather,Plants,271,Clay_Silt,3.8,0.06,5.92,245,231.2,,15.7,,,,857.2,Silt_Clay,4,0.15,,182,4.5,,736.4,549.1,214.3,105.9,613.8,,,,,,,,,,,,,,,
United_Kingdom,N1057G2,N1057G,15/10/1986,57.37640453,-2.716712525,1.001407172,-0.047415578,3430.858412,-162.7981572,5365.850195,Grass,Plants,177,Clay_Silt,5.2,0.08,,507,1100.2,263.9,27.1,6.5,,,754.9,Clay_Silt,5,0.15,,145,4.8,,870.9,992.2,434.4,,1474.5,,,,,,,,,,,,,,,
United_Kingdom,N1060G2,N1060G,15/10/1986,57.37844152,-1.968387083,1.001442724,-0.034354836,3432.50134,-117.9694341,5365.972304,Grass,Plants,138,Silt,6.4,0.15,4.65,255,402,,10.5,,,,981.5,Silt,6,0.07,,436,4.5,,897.1,47.7,22.9,,962.9,,,,,,,,,,,,,,,
United_Kingdom,N1072G2,N1072G,15/10/1986,57.48898574,-4.470672215,1.003372085,-0.07802795,3413.750168,-266.9098283,5372.588755,Grass,Plants,319,Silt_Sand,5.3,0.15,,517,5405.2,2132.6,69.7,27.5,,,599.1,Silt,5,0.15,,484,13.3,,575.3,181.4,85.7,,729.2,,,,,,,,,,,,,,,
United_Kingdom,N1075G2,N1075G,15/10/1986,57.50145258,-3.720427555,1.003589672,-0.06493371,3415.78577,-222.1119017,5373.333684,Grass,Plants,37.7,Silt_Sand,4.5,0.06,,532,3602.6,1416.8,112.9,44.4,,,997,Clay_Silt,5,0.15,,266,15.3,1.8,724.6,48.8,23,,731.9,,,,,,,,,,,,,,,
United_Kingdom,N1080G2,N1080G,15/10/1986,57.51231177,-2.469005161,1.003779201,-0.043092269,3418.804396,-147.4152983,5373.982344,Grass,Plants,108,Clay_Silt,6,0.11,,603,2964.5,716.3,44.7,10.8,,,662.2,Clay_Silt,6,0.15,,145,10.4,,757.6,127.5,57.3,,1579.5,,,,,,,,,,,,,,,
United_Kingdom,N1082G2,N1082G,15/10/1986,57.51318019,-1.9682716,1.003794358,-0.03435282,3419.880744,-117.5287838,5374.034209,Grass,Plants,80,Silt,5.8,0.15,6.73,448,672.4,,10,,,,662.4,Silt_Sand,5,0.15,,445,,,,61.3,25.9,,1912.4,,,,,,,,,,,,,,,
United_Kingdom,N1090G2,N1090G,15/10/1986,57.60658717,-5.232090178,1.005424617,-0.0913172,3398.913164,-311.2448552,5379.605649,Grass,Plants,273,Organic,4,0.07,73.3,155,7494.2,410.8,693.3,38,,,813.1,Organic,4,0.07,,,,,,1106,444.9,168.1,1173,,,,,,,,,,,,,,,
United_Kingdom,N1092B2,N1092B,15/10/1986,57.61842361,-4.730662016,1.005631202,-0.082565628,3400.399219,-281.3958206,5380.310636,Bracken,Plants,401,Organic,4,0.08,,261,6605.3,2107.1,316.3,100.9,,,752.6,Organic,5,0.15,,170,42,7.7,490.4,200.6,87.6,,352.4,,,,,,,,,,,,,,,
United_Kingdom,N1092H2,N1092H,15/10/1986,57.61842361,-4.730662016,1.005631202,-0.082565628,3400.399219,-281.3958206,5380.310636,Heather,Plants,706,Organic,3.2,0.06,88.71,209,1123.2,,89.8,,,,480.7,Organic,3,0.13,,123,48.8,6,241.2,2815.9,1248.4,313.4,498.1,,,,,,,,,,,,,,,
United_Kingdom,N1092G2,N1092G,15/10/1986,57.61842361,-4.730662016,1.005631202,-0.082565628,3400.399219,-281.3958206,5380.310636,Grass,Plants,204,Organic_Silt,5.1,0.08,44.79,155,9964.1,3155.4,800.5,253.5,,,856.6,Organic_Silt,5,0.07,,280,450.5,95.6,344.2,986.6,474,272.5,376.3,,,,,,,,,,,,,,,
United_Kingdom,N1102G2,N1102G,15/10/1986,57.64772911,-2.219452412,1.006142679,-0.038736752,3406.712734,-132.0310326,5382.055105,Grass,Plants,153,Organic_Sand,4.5,0.11,,257,682.4,,24.2,,,,783.8,Silt_Sand,4,0.15,,213,24.9,,474.1,24.4,10.6,,1681.7,,,,,,,,,,,,,,,
United_Kingdom,N1110H2,N1110H,15/10/1986,57.74730428,-4.992501959,1.007880594,-0.087135597,3387.012644,-295.8785788,5387.971995,Heather,Plants,,Organic,4.3,0.05,,245,3467.7,735.9,283.2,60.1,,,1150.5,Organic_Sand,4,0.14,,422,20.8,,895.3,829.4,266.9,81.6,332.4,,,,,,,,,,,,,,,
United_Kingdom,N1113G2,N1113G,15/10/1986,57.76290227,-4.23716271,1.00815283,-0.07395244,3389.155907,-251.0942584,5388.897375,Grass,Plants,379,Clay_Silt,4,0.07,,560,4507.9,1343.4,115.1,34.3,,,957.9,Organic_Sand,4,0.15,,326,30.6,,651.9,888.4,420.1,141.5,1182.4,,,,,,,,,,,,,,,
United_Kingdom,N1118B2,N1118B,15/10/1986,57.85095717,-5.506879395,1.009689678,-0.096113177,3374.512074,-325.3374883,5394.113901,Bracken,Plants,417,Organic,3.8,0.07,51.56,162,1514.2,,133.7,,,,699.7,Organic_Sand,4,0.11,,442,,,,55.2,17,,863.1,,,,,,,,,,,,,,,
United_Kingdom,N1118G2,N1118G,15/10/1986,57.85095717,-5.506879395,1.009689678,-0.096113177,3374.512074,-325.3374883,5394.113901,Grass,Plants,199.2,Organic,4.2,0.07,48.03,335,2231.6,,95.3,,,,468.2,Organic,4,0.06,,570,5.3,,254.3,500.6,194.9,99.2,883.2,,,,,,,,,,,,,,,
United_Kingdom,N1118H2,N1118H,15/10/1986,57.85095717,-5.506879395,1.009689678,-0.096113177,3374.512074,-325.3374883,5394.113901,Heather,Plants,549,Organic,3.6,0.06,91.41,180,2288,,211.9,,,,623.5,Organic,4,0.07,,323,57.2,,183.3,327.9,97.6,82.4,,,,,,,,,,,,,,,,
United_Kingdom,N1122G2,N1122G,15/10/1986,57.8928058,-4.498328926,1.010420074,-0.078510651,3375.787153,-265.5811439,5396.588622,Grass,Plants,226,Organic_Silt,4.7,0.09,,556,25388,8953.1,507.3,178.9,,,948.6,Organic_Silt,4,0.15,,187,63,,603.2,6.6,,,536.8,,,,,,,,,,,,,,,
United_Kingdom,N1142G2,N1142G,15/10/1986,58.15671892,-4.771804925,1.015026227,-0.083283707,3349.674007,-279.6200663,5412.128756,Grass,Plants,184,Organic_Silt,3.8,0.08,,367,2235.6,803.9,76.2,27.4,,,564.7,Organic_Silt,4,0.08,,543,38.4,,466.3,886.1,420.6,89.3,587.7,,,,,,,,,,,,,,,
United_Kingdom,N1155B2,N1155B,15/10/1986,58.2965914,-4.526738136,1.017467463,-0.079006485,3337.658322,-264.2466921,5420.318405,Bracken,Plants,247,Organic,3.2,0.15,83.76,127,3297.2,644.5,172.4,33.7,,,609.5,Organic,3,0.15,,120,52.8,11.5,537.7,185.6,81.8,,1100,,,,,,,,,,,,,,,
United_Kingdom,N1155G2,N1155G,15/10/1986,58.2965914,-4.526738136,1.017467463,-0.079006485,3337.658322,-264.2466921,5420.318405,Grass,Plants,100,Loam,4.5,0.07,,346,3473.2,672.4,143.6,27.8,,,583,Silt_Sand,5,0.11,,352,7.6,,615.4,1392.8,634.5,239.4,1170.9,,,,,,,,,,,,,,,
United_Kingdom,N1155H2,N1155H,15/10/1986,58.2965914,-4.526738136,1.017467463,-0.079006485,3337.658322,-264.2466921,5420.318405,Heather,Plants,84,Organic,3.3,0.07,,149,2739.2,692.1,262,66.2,,,1076.5,Organic,4,0.15,,59,48.9,,123,2382.5,1017,215.5,574.1,,,,,,,,,,,,,,,
United_Kingdom,N1163B2,N1163B,15/10/1986,58.41999284,-5.049398654,1.019621224,-0.088128632,3323.472496,-293.6537135,5427.516841,Bracken,Plants,334,Organic,3.6,0.08,,136,1265.3,,116.7,,,,685.3,Organic,4,0.08,,118,,,,358.5,164.3,102.4,221.5,,,,,,,,,,,,,,,
United_Kingdom,N1163G2,N1163G,15/10/1986,58.41999284,-5.049398654,1.019621224,-0.088128632,3323.472496,-293.6537135,5427.516841,Grass,Plants,163,,,,77.7,,,,201.6,,,,600.7,Silt_Sand,5,0.1,,220,,,,664.4,309.7,181.4,326.5,,,,,,,,,,,,,,,
United_Kingdom,N1163H2,N1163H,15/10/1986,58.41999284,-5.049398654,1.019621224,-0.088128632,3323.472496,-293.6537135,5427.516841,Heather,Plants,525,Organic,4,0.09,,167,,,,,,,,Organic,4,0.08,,237,,,,484.8,209.8,91.5,318.2,,,,,,,,,,,,,,,
United_Kingdom,N1166G2,N1166G,15/10/1986,58.43600223,-4.279734455,1.019900641,-0.074695457,3325.604784,-248.870593,5428.448881,Grass,Plants,214,Organic,4.4,0.09,,197,4697,1874.5,265.1,105.8,,,765.7,Organic,4,0.1,,174,,,,154.3,71.8,,715.9,,,,,,,,,,,,,,,
United_Kingdom,N1178G2,N1178G,15/10/1986,58.5792291,-3.738619877,1.022400421,-0.065251226,3314.255395,-216.5666764,5436.768439,Grass,Plants,,Clay_Silt,5.4,0.11,,533,8735,2425.4,149.1,41.4,,,912,Silt,5,0.15,,393,,,,550.1,220.4,,190.4,,,,,,,,,,,,,,,
United_Kingdom,N1181G2,N1181G,15/10/1986,58.60465172,-3.051451684,1.022844129,-0.053257879,3314.205087,-176.6746046,5438.241603,Grass,Plants,307,Organic,6,0.06,55.07,220,3579.3,806.1,271.3,61.1,,,936,Organic_Silt,5,0.09,,180,,,,1309.9,634.9,285.6,493.8,,,,,,,,,,,,,,,
United_Kingdom,N3025G2,N3025G,15/10/1986,53.1202869,-4.003788412,0.927123906,-0.06987929,3814.141655,-266.9641926,5096.145068,Grass,Plants,,Clay_Silt,5.4,0.07,19.08,361,9096.2,3240,360.2,128.3,,,1006.3,Silt,5,0.15,,69,,,,703.2,317.4,,1452.9,,,,,,,,,,,,,,,
United_Kingdom,N3038G2,N3038G,15/10/1986,53.10355741,-3.25611744,0.926831921,-0.05682997,3818.785948,-217.2554279,5095.028455,Grass,Plants,,Loam,6.2,0.04,12.09,863,3485.5,1232,101,35.7,,,845.2,Clay_Silt,7,0.15,,224,,,,16.7,9.1,,1408.1,,,,,,,,,,,,,,,
United_Kingdom,N3039G2,N3039G,15/10/1986,53.21041523,-3.349087799,0.928696942,-0.058452609,3808.935654,-222.8961414,5102.153222,Grass,Plants,,Organic_Silt,6,0.05,14.34,974,3382.9,817.7,69.5,16.8,,,705.3,Loam,6,0.15,,166,,,,108.5,47.4,,1220.7,,,,,,,,,,,,,,,
United_Kingdom,N3073G2,N3073G,15/10/1986,52.98359991,-3.520760993,0.924738268,-0.061448872,3828.38045,-235.5462043,5087.009152,Grass,Plants,,Clay_Silt,5.4,0.06,13.91,584,5337.7,1882,152.3,53.7,,,673.4,Clay_Silt,6,0.15,,91,,,,159.8,72.8,,1402,,,,,,,,,,,,,,,
United_Kingdom,N0743G2,N0743G,15/10/1986,54.95247426,-2.204510002,0.959101608,-0.038475958,3655.875379,-140.732761,5215.784745,Grass,Plants,108,Organic_Silt,6.4,0.07,71.2,533,1841.6,190.1,49.4,5.1,,,679.2,Loam,6,0.15,,,,,,18,,,553.4,,,,,,,,,,,,,,,
United_Kingdom,N0751B2,N0751B,15/10/1986,55.06959477,-4.084386102,0.961145746,-0.071285985,3638.648842,-259.8249341,5223.252493,Bracken,Plants,510,Clay_Silt,4.4,0.09,,289,7181.3,2733.4,275.6,104.9,,,715.1,Clay_Silt,5,0.15,,,,,,200.1,91.8,,407.9,,,,,,,,,,,,,,,
United_Kingdom,N0751G2,N0751G,15/10/1986,55.06959477,-4.084386102,0.961145746,-0.071285985,3638.648842,-259.8249341,5223.252493,Grass,Plants,509,Clay_Silt,5.1,0.1,23.89,306,12168,4770.4,397.4,155.8,,,778.9,Clay_Silt,5,0.15,,,,,,89.5,40.5,,1308.8,,,,,,,,,,,,,,,
United_Kingdom,N0753G2,N0753G,15/10/1986,55.07672962,-3.61480875,0.961270273,-0.063090315,3640.006888,-229.9543629,5223.706715,Grass,Plants,222,Silt,4.4,0.06,17.58,544,11148.3,4083.9,341.5,125.1,,,570.3,Silt_Sand,5,0.15,,,,,,96.6,43.3,,643.4,,,,,,,,,,,,,,,
United_Kingdom,N0756G2,N0756G,15/10/1986,55.08403643,-2.910118688,0.961397801,-0.050791153,3641.894416,-185.1352432,5224.171801,Grass,Plants,,Clay_Silt,5.3,0.05,,537,2033.4,600.9,75.8,22.4,,,672.6,Clay_Silt,5,0.16,,,,,,29.3,11,,1787.4,,,,,,,,,,,,,,,
United_Kingdom,N0763B2,N0763B,15/10/1986,55.14079529,-4.982574097,0.96238843,-0.086962323,3627.659694,-316.2673686,5227.781661,Bracken,Plants,440,Clay_Silt,6,0.15,,236,2027.1,422.5,57.1,11.9,,,669.4,Clay_Silt,6,0.15,,,,,,9.2,,,969.7,,,,,,,,,,,,,,,
United_Kingdom,N0763G2,N0763G,15/10/1986,55.14079529,-4.982574097,0.96238843,-0.086962323,3627.659694,-316.2673686,5227.781661,Grass,Plants,222,Clay_Silt,6,0.05,9.62,699,1626.1,643.5,46.5,18.4,,,547.5,Clay_Silt,6,0.07,,,,,,24.3,10.8,,730.2,,,,,,,,,,,,,,,
United_Kingdom,N0769B2,N0769B,15/10/1986,55.21146495,-3.620260588,0.963621848,-0.063185467,3627.715512,-229.5244316,5232.269078,Bracken,Plants,606,Organic,4.2,0.15,23.83,72,5660.9,2350.1,524.4,217.7,,,988.4,Clay_Silt,4,0.15,,,86.4,24.4,531.3,265.8,117.9,73,1207.8,,,,,,,,,,,,,,,
United_Kingdom,N0769H2,N0769H,15/10/1986,55.21146495,-3.620260588,0.963621848,-0.063185467,3627.715512,-229.5244316,5232.269078,Heather,Plants,755,Organic_Silt,4,0.03,23.12,325,2886.1,890.1,295.7,91.2,,,986.2,Silt_Sand,4,0.15,,,43.2,6.6,975.6,2396.6,1087.9,305.1,955.7,,,,,,,,,,,,,,,
United_Kingdom,N0769G2,N0769G,15/10/1986,55.21146495,-3.620260588,0.963621848,-0.063185467,3627.715512,-229.5244316,5232.269078,Grass,Plants,159,Clay_Silt,5,0.06,10.94,354,6987.8,2430.3,329.5,114.6,,,710.9,Organic_Silt,5,0.15,,,89.8,3.4,543.8,360.2,163,50.7,630.8,,,,,,,,,,,,,,,
United_Kingdom,N0777G2,N0777G,15/10/1986,55.22193875,-1.734317763,0.963804651,-0.030269555,3632.348,-109.983151,5232.933471,Grass,Plants,121,Loam,6,0.06,22.74,513,1148.7,129.3,37.3,4.2,,,867.3,Organic_Clay,5,0.15,,,,,,32.4,15.8,,941.4,,,,,,,,,,,,,,,
